"Restaurant ","Food Category ","Item_Name ","Item Description 2013 ","Servings Per Item 2013 ","Serving Size 2013 ","Serving Size Unit 2013 ","Servings Size Text 2013 ","Calories 2013 ","Total Fat (g) 2013 ","Saturated Fat (g) 2013 ","Trans Fat (g) 2013 ","Cholesterol (mg) 2013 ","Sodium (mg) 2013 ","Potassium (mg) 2013 ","Carbohydrates (g) 2013 ","Fiber (g) 2013 ","Sugar (g) 2013 ","Protein (g) 2013 "
"Steak 'N Shake",Beverages,"Hershey's Dark Chocolate Milk Shake, Small","Hershey's Dark Chocolate Milk Shake, Small",,"=""-""","=""-""",,620,24,16,0,55,290,"=""-""",82,2,83,16
"Steak 'N Shake",Beverages,"Hershey's Special Dark Classic Milk Shake, Regular","Hershey's Special Dark Classic Milk Shake, Regular",,"=""-""","=""-""",,700,24,16,0,55,310,"=""-""",110,3,99,16
"Steak 'N Shake",Beverages,"=""Hi-C Flashin Fruit Punch""","=""Hi-C Flashin Fruit Punch, 22 fl oz""",,22,"fl oz",,180,0,0,0,0,15,"=""-""",48,0,48,0
"Steak 'N Shake",Beverages,"Hot Chocolate","Hot Chocolate w/ Whip, 8 fl oz",,8,"fl oz",,140,3.5,3,0,"=""<5""",160,"=""-""",25,"=""<1""",17,1
"Steak 'N Shake",Beverages,"Hot Tea","Hot Tea, 8 fl oz",,8,"fl oz",,0,0,0,0,0,5,"=""-""","=""<1""",0,0,0
"Steak 'N Shake",Beverages,"Iced Tea, Sweetened","Iced Tea, Sweetened, w/ Ice, 22 fl oz",,22,"fl oz",,170,0,0,0,0,10,"=""-""",44,0,42,0
"Steak 'N Shake",Beverages,"Iced Tea, Unsweetened","Iced Tea, Unsweetened, w/ Ice, 22 fl oz",,22,"fl oz",,0,0,0,0,0,10,"=""-""",1,0,0,0
"Steak 'N Shake",Beverages,"M&M's Milk Shake, Kids","M&M's Milk Shake, Kids",,"=""-""","=""-""",,530,17,11,0,40,220,"=""-""",84,1,77,12
"Steak 'N Shake",Beverages,"M&M's Milk Shake, Regular","M&M's Milk Shake, Regular",,"=""-""","=""-""",,770,26,18,0,55,300,"=""-""",123,1,113,17
"Steak 'N Shake",Beverages,"M&M's Milk Shake, Small","M&M's Milk Shake, Small",,"=""-""","=""-""",,680,25,17,0,55,290,"=""-""",103,1,95,16
"Steak 'N Shake",Beverages,Milk,"Milk, 12 fl oz",,12,"fl oz",,150,6,4,0,25,125,"=""-""",14,0,15,10
"Steak 'N Shake",Beverages,"Mint Cookies 'n Cream Milk Shake, Kids","Mint Cookies 'n Cream Milk Shake, Kids",,"=""-""","=""-""",,540,17,10,0,35,360,"=""-""",87,1,70,13
"Steak 'N Shake",Beverages,"Mint Cookies 'n Cream Milk Shake, Regular","Mint Cookies 'n Cream Milk Shake, Regular",,"=""-""","=""-""",,750,25,16,0,55,430,"=""-""",121,1,103,17
"Steak 'N Shake",Beverages,"Mint Cookies 'n Cream Milk Shake, Small","Mint Cookies 'n Cream Milk Shake, Small",,"=""-""","=""-""",,690,25,16,0,55,430,"=""-""",106,2,88,17
"Steak 'N Shake",Beverages,"Minute Maid Lemonade","Minute Maid Lemonade/ Ice, 22 fl oz",,22,"fl oz",,170,0,0,0,0,70,"=""-""",44,0,44,0
"Steak 'N Shake",Beverages,"Mocha Classic Milk Shake, Regular","Mocha Classic Milk Shake, Regular",,"=""-""","=""-""",,610,20,14,0,55,280,"=""-""",100,1,94,15
"Steak 'N Shake",Beverages,"Mocha Milk Shake, Kids","Mocha Milk Shake, Kids",,"=""-""","=""-""",,390,12,8,0,35,200,"=""-""",63,"=""<1""",60,11
"Steak 'N Shake",Beverages,"Mocha Milk Shake, Small","Mocha Milk Shake, Small",,"=""-""","=""-""",,540,20,14,0,55,270,"=""-""",82,"=""<1""",77,15
"Steak 'N Shake",Beverages,"Orange Freeze Classic Milk Shake, Regular","Orange Freeze Classic Milk Shake, Regular",,"=""-""","=""-""",,590,19,13,0,50,260,"=""-""",97,0,93,13
"Steak 'N Shake",Beverages,"Orange Freeze, Kids","Orange Freeze, Kids",,"=""-""","=""-""",,370,11,7,0,35,180,"=""-""",63,0,59,9
"Steak 'N Shake",Beverages,"Orange Freeze, Small","Orange Freeze, Small",,"=""-""","=""-""",,510,18,13,0,50,240,"=""-""",79,0,75,13
"Steak 'N Shake",Beverages,"Orange Juice","Orange Juice, Breakfast, Regular",,"=""-""","=""-""",,140,0,0,0,0,0,"=""-""",33,0,28,2
"Steak 'N Shake",Beverages,"Peanut Butter Banana Specialty Milk Shake","Peanut Butter Banana Specialty Milk Shake w/ Whip & Cherries, Regular",,"=""-""","=""-""",,710,29,16,0,55,460,"=""-""",103,3,84,17
"Steak 'N Shake",Beverages,"Peanut Butter Banana Specialty Milk Shake, Kids","Peanut Butter Banana Specialty Milk Shake, Kids",,"=""-""","=""-""",,590,21,10,0,35,380,"=""-""",72,1,60,12
"Steak 'N Shake",Beverages,"Peanut Butter Banana Specialty Milk Shake, Small","Peanut Butter Banana Specialty Milk Shake, Small",,"=""-""","=""-""",,660,29,15,0,50,450,"=""-""",91,2,77,16
"Steak 'N Shake",Beverages,"Peanut Butter Cup Milk Shake, Kids","Peanut Butter Cup Milk Shake, Kids",,"=""-""","=""-""",,580,24,15,0,40,250,"=""-""",85,1,78,14
"Steak 'N Shake",Beverages,"Peanut Butter Cup Milk Shake, Regular","Peanut Butter Cup Milk Shake, Regular",,"=""-""","=""-""",,880,36,23,0.5,60,350,"=""-""",129,2,119,19
"Steak 'N Shake",Beverages,"Peanut Butter Cup Milk Shake, Small","Peanut Butter Cup Milk Shake, Small",,"=""-""","=""-""",,740,32,20,0,55,320,"=""-""",104,1,96,17
"Steak 'N Shake",Beverages,"Premium Blend Coffee, Decaf","Premium Blend Coffee, Decaf, 8 fl oz",,8,"fl oz",,0,0,0,0,0,0,"=""-""",0,0,0,0
"Steak 'N Shake",Beverages,"Red Bull Energy Drink","Red Bull Energy Drink, 8.4 fl oz",,8.4,"fl oz",,110,0,0,0,0,100,"=""-""",28,0,27,0
"Steak 'N Shake",Beverages,"Red Bull Energy Drink Sugarfree","Red Bull Energy Drink Sugarfree, 8.4 fl oz",,8.4,"fl oz",,10,0,0,0,0,100,"=""-""",3,0,0,0
"Steak 'N Shake",Beverages,"Red Velvet Specialty Milk Shake","Red Velvet Specialty Milk Shake w/ Whip & Cherries",,"=""-""","=""-""",,810,25,16,0,75,430,"=""-""",136,1,124,17
"Steak 'N Shake",Beverages,"Red Velvet Specialty Milk Shake, Kids","Red Velvet Specialty Milk Shake, Kids",,"=""-""","=""-""",,480,14,9,0,45,270,"=""-""",81,"=""<1""",74,12
"Steak 'N Shake",Beverages,"Red Velvet Specialty Milk Shake, Small","Red Velvet Specialty Milk Shake, Small",,"=""-""","=""-""",,640,22,15,0,65,340,"=""-""",100,"=""<1""",92,16
"Steak 'N Shake",Beverages,"Root Beer Float","Root Beer Float",,"=""-""","=""-""",,530,22,14,0.5,100,170,"=""-""",78,0,70,6
"Steak 'N Shake",Beverages,Sprite,"Sprite w/ Ice, 22 fl oz",,22,"fl oz",,170,0,0,0,0,40,"=""-""",45,0,45,0
"Steak 'N Shake",Beverages,"Strawberry Banana Specialty Milk Shake","Strawberry Banana Specialty Milk Shake w/ Whip & Cherries",,"=""-""","=""-""",,610,19,13,0,50,250,"=""-""",106,4,92,15
"Steak 'N Shake",Beverages,"Strawberry Banana Specialty Milk Shake, Kids","Strawberry Banana Specialty Milk Shake, Kids",,"=""-""","=""-""",,370,11,7,0,35,170,"=""-""",65,2,57,10
"Steak 'N Shake",Beverages,"Strawberry Banana Specialty Milk Shake, Small","Strawberry Banana Specialty Milk Shake, Small",,"=""-""","=""-""",,520,19,13,0,50,240,"=""-""",84,2,74,14
"Steak 'N Shake",Beverages,"Strawberry Classic Milk Shake, Regular","Strawberry Classic Milk Shake, Regular",,"=""-""","=""-""",,610,20,14,0,55,280,"=""-""",98,0,93,15
"Steak 'N Shake",Beverages,"Strawberry Milk Shake, Kids","Strawberry Milk Shake, Kids",,"=""-""","=""-""",,380,12,8,0,35,190,"=""-""",62,0,59,11
"Steak 'N Shake",Beverages,"Strawberry Milk Shake, Small","Strawberry Milk Shake, Small",,"=""-""","=""-""",,540,20,14,0,55,270,"=""-""",81,0,77,15
"Steak 'N Shake",Beverages,"=""Strawnana Side-by-Side Milk Shake""","=""Strawnana Side-by-Side Milk Shake w/ Whip & Cherries""",,"=""-""","=""-""",,610,20,14,0,55,290,"=""-""",99,0,94,15
"Steak 'N Shake",Beverages,"=""Strawnilla Side-by-Side Milk Shake""","=""Strawnilla Side-by-Side Milk Shake w/ Whip & Cherries""",,"=""-""","=""-""",,610,20,14,0,55,280,"=""-""",99,0,92,15
"Steak 'N Shake",Beverages,"Tropicana Orange Juice","Tropicana Orange Juice",,"=""-""","=""-""",,280,0,0,0,0,0,"=""-""",65,0,55,5
"Steak 'N Shake",Beverages,"Turtle Caramel Nut Milk Shake, Kids","Turtle Caramel Nut Milk Shake, Kids",,"=""-""","=""-""",,630,22,13,0,40,370,"=""-""",99,2,83,15
"Steak 'N Shake",Beverages,"Turtle Caramel Nut Milk Shake, Regular","Turtle Caramel Nut Milk Shake, Regular",,"=""-""","=""-""",,860,30,19,0.5,60,450,"=""-""",136,2,116,19
"Steak 'N Shake",Beverages,"Turtle Caramel Nut Milk Shake, Small","Turtle Caramel Nut Milk Shake, Small",,"=""-""","=""-""",,790,30,18,0.5,60,440,"=""-""",118,2,101,19
"Steak 'N Shake",Beverages,"Ultimate Banana Specialty Milk Shake","Ultimate Banana Specialty Milk Shake w/ Whip & Cherries",,"=""-""","=""-""",,610,20,14,0,55,290,"=""-""",99,0,95,15
"Steak 'N Shake",Beverages,"Ultimate Banana Specialty Milk Shake, Kids","Ultimate Banana Specialty Milk Shake, Kids",,"=""-""","=""-""",,380,11,8,0,35,180,"=""-""",66,3,53,11
"Steak 'N Shake",Beverages,"Ultimate Banana Specialty Milk Shake, Small","Ultimate Banana Specialty Milk Shake, Small",,"=""-""","=""-""",,540,19,13,0,50,250,"=""-""",84,3,71,15
"Steak 'N Shake",Beverages,"Vanilla Classic Milk Shake, Regular","Vanilla Classic Milk Shake, Regular",,"=""-""","=""-""",,610,20,14,0,55,280,"=""-""",98,0,93,15
"Steak 'N Shake",Beverages,"Vanilla Milk Shake, Kids","Vanilla Milk Shake, Kids",,"=""-""","=""-""",,380,12,8,0,35,190,"=""-""",63,0,58,11
"Steak 'N Shake",Beverages,"Vanilla Milk Shake, Small","Vanilla Milk Shake, Small",,"=""-""","=""-""",,540,20,14,0,55,270,"=""-""",82,0,76,15
"Steak 'N Shake",Beverages,"=""Vanocolate Side-by-Side Milk Shake""","=""Vanocolate Side-by-Side Milk Shake w/ Whip & Cherries""",,"=""-""","=""-""",,620,20,14,0,55,310,"=""-""",101,1,91,16
"Steak 'N Shake",Beverages,"Very Berry Strawberry, Kids","Very Berry Strawberry Milk Shake, Kids",,"=""-""","=""-""",,350,12,8,0,35,190,"=""-""",57,"=""<1""",54,11
"Steak 'N Shake",Beverages,"Very Berry Strawberry, Regular","Very Berry Strawberry Milk Shake, Regular",,"=""-""","=""-""",,550,20,14,0,55,270,"=""-""",87,2,83,15
"Steak 'N Shake",Beverages,"Very Berry Strawberry, Small","Very Berry Strawberry Milk Shake, Small",,"=""-""","=""-""",,510,20,14,0,55,260,"=""-""",76,"=""<1""",71,15
"Steak 'N Shake",Beverages,Water,"Water, 16.9 g",,16.9,"fl oz",,0,0,0,0,0,0,"=""-""",0,0,0,0
"Steak 'N Shake",Burgers,"2 Steakburger Minis & Fries, Kids","2 Steakburger Minis & Fries, Kids",,"=""-""","=""-""",,400,19,6,0,30,310,"=""-""",46,3,3,13
"Steak 'N Shake",Burgers,"2 Steakburger Minis w/ Cheese & Fries, Kids","2 Steakburger Minis w/ Cheese & Fries, Kids",,"=""-""","=""-""",,460,24,9,0.5,45,580,"=""-""",46,3,3,16
"Steak 'N Shake",Burgers,"3 D Grilled Cheese Steakburger","3 D Grilled Cheese Steakburger w/out Fries",,"=""-""","=""-""",,770,52,24,2,125,1810,"=""-""",39,0,7,36
"Steak 'N Shake",Burgers,"3 D Grilled Cheese Steakburger w/ Fries","3 D Grilled Cheese Steakburger w/ Fries",,"=""-""","=""-""",,1020,64,26,2,125,1890,"=""-""",72,4,8,38
"Steak 'N Shake",Burgers,"=""A-1 Thick & Hearty w/ Cheese, Steakburger Shooter""","=""A-1 Thick & Hearty w/ Cheese, Steakburger Shooter""",,"=""-""","=""-""",,160,8,3.5,0,20,460,"=""-""",15,"=""<1""",4,7
"Steak 'N Shake",Burgers,"=""A-1, Steakburger Shooter""","=""A-1, Steakburger Shooter""",,"=""-""","=""-""",,140,6,2,0,15,320,"=""-""",15,"=""<1""",4,6
"Steak 'N Shake",Burgers,"Bacon 'n Cheese Double Steakburger","Bacon 'n Cheese Double Steakburger w/out Fries",,"=""-""","=""-""",,480,28,12,1,80,740,"=""-""",31,"=""<1""",5,25
"Steak 'N Shake",Burgers,"Bacon 'n Cheese Double Steakburger w/ Fries","Bacon 'n Cheese Double Steakburger w/ Fries",,"=""-""","=""-""",,730,40,14,1,80,820,"=""-""",64,4,5,27
"Steak 'N Shake",Burgers,"BBQ w/ Cheese, Steakburger Shooter","BBQ w/ Cheese, Steakburger Shooter",,"=""-""","=""-""",,170,8,3.5,0,20,390,"=""-""",16,0,5,7
"Steak 'N Shake",Burgers,"BBQ, Steakburger Shooter","BBQ, Steakburger Shooter",,"=""-""","=""-""",,140,6,2,0,15,250,"=""-""",16,0,4,6
"Steak 'N Shake",Burgers,"Buffalo w/ Cheese, Steakburger Shooter","Buffalo w/ Cheese, Steakburger Shooter",,"=""-""","=""-""",,160,9,4,0,20,520,"=""-""",13,0,2,7
"Steak 'N Shake",Burgers,"Buffalo, Steakburger Shooter","Buffalo, Steakburger Shooter",,"=""-""","=""-""",,130,7,2.5,0,15,380,"=""-""",13,0,2,6
"Steak 'N Shake",Burgers,"Cheesy Cheddar Steakburger","Cheesy Cheddar Steakburger w/out Fries",,"=""-""","=""-""",,480,27,12,1,80,630,"=""-""",32,1,5,25
"Steak 'N Shake",Burgers,"Cheesy Cheddar Steakburger w/ Fries","Cheesy Cheddar Steakburger w/ Fries",,"=""-""","=""-""",,720,39,15,1,80,710,"=""-""",65,5,6,27
"Steak 'N Shake",Burgers,"Chipotle w/ Cheese, Steakburger Shooter","Chipotle w/ Cheese, Steakburger Shooter",,"=""-""","=""-""",,180,11,4,0,25,400,"=""-""",13,0,2,7
"Steak 'N Shake",Burgers,"Chipotle, Steakburger Shooter","Chipotle, Steakburger Shooter",,"=""-""","=""-""",,160,9,2.5,0,15,260,"=""-""",13,0,2,6
"Steak 'N Shake",Burgers,"Choose Any 3 Shooters w/ Fries","Choose Any 3 Shooters w/ Fries",,"=""-""","=""-""",,"=""-""","=""-""","=""-""","=""-""","=""-""","=""-""","=""-""","=""-""","=""-""","=""-""","=""-"""
"Steak 'N Shake",Burgers,"Double Steakburger","Double Steakburger",,"=""-""","=""-""",,390,21,8,1,55,330,"=""-""",30,"=""<1""",4,19
"Steak 'N Shake",Burgers,"Fresh Guacamole Steakburger","Fresh Guacamole Steakburger w/out Fries",,"=""-""","=""-""",,690,48,14,1,75,940,"=""-""",45,5,8,25
"Steak 'N Shake",Burgers,"Fresh Guacamole Steakburger w/ Fries","Fresh Guacamole Steakburger w/ Fries",,"=""-""","=""-""",,940,59,16,1,75,1020,"=""-""",78,8,8,27
"Steak 'N Shake",Burgers,"Frisco Melt","Frisco Melt w/out Fries",,"=""-""","=""-""",,750,53,17,1.5,95,1160,"=""-""",41,1,12,26
"Steak 'N Shake",Burgers,"Frisco Melt w/ Fries","Frisco Melt w/ Fries",,"=""-""","=""-""",,990,65,19,1.5,95,1240,"=""-""",74,4,12,29
"Steak 'N Shake",Burgers,"Frisco w/ Cheese, Steakburger Shooter","Frisco w/ Cheese, Steakburger Shooter",,"=""-""","=""-""",,190,11,4,0,25,410,"=""-""",14,0,3,7
"Steak 'N Shake",Burgers,"Frisco, Steakburger Shooter","Frisco, Steakburger Shooter",,"=""-""","=""-""",,160,9,2.5,0,15,280,"=""-""",14,0,3,6
"Steak 'N Shake",Burgers,"Grilled Portobello 'n Swiss Steakburger","Grilled Portobello 'n Swiss Steakburger w/out Fries",,"=""-""","=""-""",,770,56,16,1.5,80,920,"=""-""",42,2,9,26
"Steak 'N Shake",Burgers,"Grilled Portobello 'n Swiss Steakburger w/ Fries","Grilled Portobello 'n Swiss Steakburger w/ Fries",,"=""-""","=""-""",,1010,67,18,1.5,80,1000,"=""-""",75,5,9,28
"Steak 'N Shake",Burgers,"Jalapeno Crunch Steakburger","Jalapeno Crunch Steakburger w/out Fries & w/ Chipotle Sauce, French's French Fried Onions, Jalapeno Peppers, Salsa, Pepperjack Cheese & Savory Seasoning",,"=""-""","=""-""",,680,41,12,1,75,1600,"=""-""",54,1,7,25
"Steak 'N Shake",Burgers,"Jalapeno Crunch Steakburger w/ Fries","Jalapeno Crunch Steakburger w/ Fries",,"=""-""","=""-""",,920,52,14,1,75,1680,"=""-""",87,5,8,27
"Steak 'N Shake",Burgers,"Ketchup n Mustard w/ Cheese, Steakburger Shooter","Ketchup n Mustard w/ Cheese, Steakburger Shooter",,"=""-""","=""-""",,160,8,3.5,0,20,430,"=""-""",15,"=""<1""",3,7
"Steak 'N Shake",Burgers,"Ketchup n Mustard, Steakburger Shooters","Ketchup n Mustard, Steakburger Shooter",,"=""-""","=""-""",,140,6,2,0,15,290,"=""-""",15,"=""<1""",3,6
"Steak 'N Shake",Burgers,"Ketchup n Onion w/ Cheese, Steakburger Shooter","Ketchup n Onion w/ Cheese, Steakburger Shooter",,"=""-""","=""-""",,160,8,3.5,0,20,420,"=""-""",15,"=""<1""",4,7
"Steak 'N Shake",Burgers,"Ketchup n Onion, Steakburger Shooter","Ketchup n Onion, Steakburger Shooter",,"=""-""","=""-""",,140,6,2,0,15,290,"=""-""",15,"=""<1""",3,6
"Steak 'N Shake",Burgers,"Original Double 'n Cheese Steakburger","Original Double 'n Cheese Steakburger w/out Fries",,"=""-""","=""-""",,440,25,11,1,70,590,"=""-""",31,"=""<1""",5,22
"Steak 'N Shake",Burgers,"Original Double 'n Cheese Steakburger w/ Fries","Original Double 'n Cheese Steakburger w/ Fries",,"=""-""","=""-""",,690,36,13,1,70,670,"=""-""",64,4,5,24
"Steak 'N Shake",Burgers,"Patty Melt","Patty Melt w/out Fries",,"=""-""","=""-""",,650,40,15,1.5,80,1000,"=""-""",47,3,18,25
"Steak 'N Shake",Burgers,"Patty Melt w/ Fries","Patty Melt w/ Fries",,"=""-""","=""-""",,890,51,17,1.5,85,1080,"=""-""",80,6,18,28
"Steak 'N Shake",Burgers,"Pepperjack Melt","Pepperjack Melt w/out Fries",,"=""-""","=""-""",,740,48,16,1.5,90,1090,"=""-""",54,3,22,26
"Steak 'N Shake",Burgers,"Pepperjack Melt w/ Fries","Pepperjack Melt w/ Fries",,"=""-""","=""-""",,980,59,18,1.5,95,1170,"=""-""",86,6,22,28
"Steak 'N Shake",Burgers,"Plain w/ Cheese, Steakburger Shooter","Plain w/ Cheese, Steakburger Shooter",,"=""-""","=""-""",,150,8,3.5,0,20,340,"=""-""",13,0,2,7
"Steak 'N Shake",Burgers,"Plain, Steakburger Shooter","Plain, Steakburger Shooter",,"=""-""","=""-""",,130,6,2,0,15,210,"=""-""",12,0,2,6
"Steak 'N Shake",Burgers,"Royale Steakburger","Royale Steakburger w/out Fries",,"=""-""","=""-""",,650,40,12,1,260,950,"=""-""",41,"=""<1""",8,30
"Steak 'N Shake",Burgers,"Royale Steakburger w/ Fries","Royale Steakburger w/ Fries",,"=""-""","=""-""",,890,52,15,1,260,1030,"=""-""",74,4,8,32
"Steak 'N Shake",Burgers,"Santa Fe Steakburger","Santa Fe Steakburger w/out Fries",,"=""-""","=""-""",,840,56,21,2,95,1490,"=""-""",52,3,8,33
"Steak 'N Shake",Burgers,"Santa Fe Steakburger w/ Fries","Santa Fe Steakburger w/ Fries",,"=""-""","=""-""",,1090,67,23,2,100,1570,"=""-""",85,6,8,35
"Steak 'N Shake",Burgers,"Single Steakburger","Single Steakburger w/out Fries",,"=""-""","=""-""",,280,11,4.5,0,30,310,"=""-""",30,"=""<1""",4,12
"Steak 'N Shake",Burgers,"Single Steakburger w/ Cheese","Single Steakburger w/ Cheese",,"=""-""","=""-""",,330,16,7,0.5,40,570,"=""-""",31,"=""<1""",5,15
"Steak 'N Shake",Burgers,"Single Steakburger w/ Fries","Single Steakburger w/ Fries",,"=""-""","=""-""",,520,23,6,0.5,30,390,"=""-""",63,4,5,15
"Steak 'N Shake",Burgers,"Steakburger 'n Fries, Kids","Steakburger 'n Fries, Kids",,"=""-""","=""-""",,430,19,6,0,30,360,"=""-""",51,3,5,14
"Steak 'N Shake",Burgers,"Steakburger w/ Cheese & Fries, Kids","Steakburger w/ Cheese & Fries, Kids",,"=""-""","=""-""",,480,23,8,0.5,40,620,"=""-""",52,3,5,16
"Steak 'N Shake",Burgers,"Triple Steakburger","Triple Steakburger w/out Fries",,"=""-""","=""-""",,510,30,12,1,85,350,"=""-""",30,"=""<1""",4,26
"Steak 'N Shake",Burgers,"Triple Steakburger w/ Cheese","Triple Steakburger w/ Cheese",,"=""-""","=""-""",,610,39,17,1.5,110,870,"=""-""",31,"=""<1""",5,32
"Steak 'N Shake",Burgers,"Triple Steakburger w/ Fries","Triple Steakburger w/ Fries",,"=""-""","=""-""",,750,42,14,1.5,85,430,"=""-""",63,4,5,29
"Steak 'N Shake",Burgers,"Western BBQ 'n Bacon Steakburger","Western BBQ 'n Bacon Steakburger w/out Fries",,"=""-""","=""-""",,720,39,13,1,80,1130,"=""-""",65,"=""<1""",24,27
"Steak 'N Shake",Burgers,"Western BBQ n Bacon Steakburger w/ Fries","Western BBQ n Bacon Steakburger w/ Fries",,"=""-""","=""-""",,970,51,15,1,80,1210,"=""-""",98,4,25,30
"Steak 'N Shake",Burgers,"Wisconsin Buttery Burger","Wisconsin Buttery Burger w/out Fries",,"=""-""","=""-""",,710,49,21,1.5,75,760,"=""-""",45,"=""<1""",14,23
"Steak 'N Shake",Burgers,"Wisconsin Buttery Steakburger w/ Fries","Wisconsin Buttery Burger w/ Fries",,"=""-""","=""-""",,950,60,24,1.5,75,840,"=""-""",78,4,14,26
"Steak 'N Shake",Desserts,"Brownie Fudge Sundae","Brownie Fudge Sundae",,"=""-""","=""-""",,820,42,21,0.5,80,350,"=""-""",106,3,78,10
"Steak 'N Shake",Desserts,"Chocolate Chip Cookie","Chocolate Chip Cookie, Kids & Adults Menu",,"=""-""","=""-""",,190,10,4,2,5,180,"=""-""",25,0,14,2
"Steak 'N Shake",Desserts,"Chocolate Chip Cookie Sundae","Chocolate Chip Cookie Sundae, Kids & Adults Menu",,"=""-""","=""-""",,840,43,26,4.5,70,530,"=""-""",107,3,73,9
"Steak 'N Shake",Desserts,"Hot Fudge Sundae","Hot Fudge Sundae",,"=""-""","=""-""",,540,29,18,0.5,70,230,"=""-""",64,2,49,8
"Steak 'N Shake",Desserts,"Oreo Ice Cream Sandwich","Oreo Ice Cream Sandwich",,"=""-""","=""-""",,270,12,5,0,35,250,"=""-""",37,1,20,4
"Steak 'N Shake",Desserts,"Strawberry Sundae","Strawberry Sundae",,"=""-""","=""-""",,390,22,11,0.5,70,140,"=""-""",47,2,40,6
"Steak 'N Shake",Desserts,"Turtle Sundae","Turtle Sundae",,"=""-""","=""-""",,530,26,15,0.5,75,280,"=""-""",70,1,53,6
"Steak 'N Shake",Entrees,"1 Egg, Over Easy, Medium, Hard","1 Egg, Over Easy, Medium, Hard, Breakfast",,"=""-""","=""-""",,80,5,1.5,0,185,70,"=""-""",0,0,0,6
"Steak 'N Shake",Entrees,"1 Egg, Scrambled","1 Egg, Scrambled, Breakfast",,"=""-""","=""-""",,80,6,2,0,190,75,"=""-""","=""<1""",0,0,6
"Steak 'N Shake",Entrees,"2 Eggs, Over Easy, Medium or Hard","2 Eggs, Over Easy, Medium or Hard, Homestyle Breakfast",,"=""-""","=""-""",,150,10,3,0,370,140,"=""-""","=""<1""",0,0,13
"Steak 'N Shake",Entrees,"2 Eggs, Scrambled","2 Eggs, Scrambled, Homestyle Breakfast",,"=""-""","=""-""",,160,11,4,0,375,150,"=""-""",1,0,0,13
"Steak 'N Shake",Entrees,"2 Pancakes w/ Butter & Syrup","2 Pancakes w/ Butter & Syrup, Breakfast",,"=""-""","=""-""",,430,14,8,0,40,670,"=""-""",73,"=""<1""",37,3
"Steak 'N Shake",Entrees,"2 Pancakes w/ Butter & Syrup, A la Carte","2 Pancakes w/ Butter & Syrup, A la Carte, Breakfast",,"=""-""","=""-""",,540,16,9,0,45,1100,"=""-""",94,1,41,6
"Steak 'N Shake",Entrees,"3 Silver Dollar Pancakes w/ Butter & Syrup, Kids","3 Silver Dollar Pancakes w/ Butter & Syrup, Kids",,"=""-""","=""-""",,490,15,8,0,40,880,"=""-""",83,0,39,5
"Steak 'N Shake",Entrees,"All You Can Eat Pancakes","All You Can Eat Pancakes, Breakfast",9,"=""-""","=""-""","1/9 Dish",900,29,17,0.5,80,1490,"=""-""",153,1,75,7
"Steak 'N Shake",Entrees,"Blueberry Pancakes","Blueberry Pancakes, Breakfast",,"=""-""","=""-""",,560,12,6,1,25,1280,"=""-""",106,5,49,10
"Steak 'N Shake",Entrees,"Breakfast Bowl","Breakfast Bowl w/out Hashbrowns",,"=""-""","=""-""",,240,18,7,0.5,295,520,"=""-""",5,0,2,15
"Steak 'N Shake",Entrees,"Breakfast Bowl w/ Hashbrowns","Breakfast Bowl w/ Hashbrowns, Breakfast",,"=""-""","=""-""",,300,22,6,0.5,150,500,"=""-""",16,2,1,10
"Steak 'N Shake",Entrees,"California Skillet Chicken","California Skillet Chicken, Breakfast",,"=""-""","=""-""",,670,43,10,0,525,1770,"=""-""",40,5,6,42
"Steak 'N Shake",Entrees,"California Skillet Sausage","California Skillet Sausage",,"=""-""","=""-""",,760,58,16,0,525,1660,"=""-""",28,5,5,31
"Steak 'N Shake",Entrees,"Cheddar Scrambler, A la Carte","Cheddar Scrambler, A la Carte, Breakfast",,"=""-""","=""-""",,600,47,16,0,625,730,"=""-""",10,0,9,31
"Steak 'N Shake",Entrees,"Chicken Fingers","Chicken Fingers w/out Fries",,"=""-""","=""-""","3 Pieces",370,20,3,0,55,920,"=""-""",26,2,0,21
"Steak 'N Shake",Entrees,"Chicken Fingers & Fries, 2 Pieces, Kids","Chicken Fingers & Fries, 2 Pieces, Kids",,"=""-""","=""-""","2 Pieces",400,21,3.5,0,40,660,"=""-""",38,3,0,16
"Steak 'N Shake",Entrees,"Chicken Fingers w/ Fries, 3 Pieces","Chicken Fingers w/ Fries, 3 Pieces",,"=""-""","=""-""",,610,32,5,0,55,1000,"=""-""",59,5,"=""<1""",24
"Steak 'N Shake",Entrees,"=""Chili 3-Way, Spaghetti w/ Chili""","=""Chili 3-Way, Spaghetti w/ Chili""",,"=""-""","=""-""",,830,36,18,0,65,1490,"=""-""",94,12,9,33
"Steak 'N Shake",Entrees,"=""Chili 5-Way, Spaghetti w/ Chili""","=""Chili 5-Way, Spaghetti w/ Chili""",,"=""-""","=""-""",,1170,63,33,1.5,145,2030,"=""-""",99,14,11,53
"Steak 'N Shake",Entrees,"Chili Mac Supreme","Chili Mac Supreme, Spaghetti w/ Chili",,"=""-""","=""-""",,1080,52,27,1,125,1500,"=""-""",109,6,17,44
"Steak 'N Shake",Entrees,"Chili Mac, Spaghetti w/ Chili","Chili Mac, Spaghetti w/ Chili",,"=""-""","=""-""",,860,36,18,0,65,1210,"=""-""",104,6,15,27
